comparison_type,station_code,latitude,longitude,issue_time_utc,forecast_hour,direct_ads_pm25_ug_m3,earth_engine_pm25_ug_m3,absolute_difference_ug_m3,relative_absolute_difference_pct,earth_engine_source_image_id
native_grid,PALEMBANG4,-2.8000000000000007,104.80000000000014,2026-01-01T00:00:00+00:00,48,6.505934013745218,6.505946004153884,1.199040866595169e-05,0.00018429957390621104,20260101T00F048
native_grid,PALEMBANG4,-2.8000000000000007,104.80000000000014,2026-01-01T00:00:00+00:00,72,11.502633512350258,11.50262907145816,4.440892098500626e-06,3.860761184586544e-05,20260101T00F072
native_grid,PANGKALANBUN2,-2.8000000000000007,111.60000000000024,2026-01-01T00:00:00+00:00,6,2.371935092781996,2.371934648692786,4.440892098500626e-07,1.872265439309299e-05,20260101T00F006
native_grid,PANGKALANBUN2,-2.8000000000000007,111.60000000000024,2026-01-01T00:00:00+00:00,12,5.775286915365996,5.775288247633625,1.3322676295501878e-06,2.3068423250202427e-05,20260101T00F012
native_grid,PANGKALANBUN2,-2.8000000000000007,111.60000000000024,2026-01-01T00:00:00+00:00,24,4.861541835765593,4.861543168033222,1.3322676295501878e-06,2.7404220195101604e-05,20260101T00F024
native_grid,PANGKALANBUN2,-2.8000000000000007,111.60000000000024,2026-01-01T00:00:00+00:00,48,6.109039052404341,6.109036831958292,2.220446049250313e-06,3.6346895644355224e-05,20260101T00F048
native_grid,PANGKALANBUN2,-2.8000000000000007,111.60000000000024,2026-01-01T00:00:00+00:00,72,5.105859290921444,5.105868616794851,9.325873406851315e-06,0.00018265041936101404,20260101T00F072
native_grid,PEKANBARU2,0.39999999999999925,101.6000000000001,2026-01-01T00:00:00+00:00,6,14.994670394230525,14.994668617873685,1.7763568394002505e-06,1.1846588105622759e-05,20260101T00F006
native_grid,PEKANBARU2,0.39999999999999925,101.6000000000001,2026-01-01T00:00:00+00:00,12,12.921367975593512,12.92137330466403,5.329070518200751e-06,4.124230908264938e-05,20260101T00F012
native_grid,PEKANBARU2,0.39999999999999925,101.6000000000001,2026-01-01T00:00:00+00:00,24,8.54766746272162,8.54766835090004,8.881784197001252e-07,1.0390886444444399e-05,20260101T00F024
native_grid,PEKANBARU2,0.39999999999999925,101.6000000000001,2026-01-01T00:00:00+00:00,48,11.288483037219521,11.288495471717397,1.2434497875801753e-05,0.00011015207122873534,20260101T00F048
