forecast_hour,feature,train_n,test_n,train_missing_pct,test_missing_pct,train_mean,test_mean,standardized_mean_difference,population_stability_index
6,pm25_mean_24h,19188,6328,2.7815777473780208,3.5512879134278306,22.07312774798408,23.023139028327773,0.05063870756397797,0.01095254140151131
6,pm25_std_24h,19188,6328,2.7815777473780208,3.5512879134278306,9.744668359417183,11.373823502073744,0.13575024854646142,0.019628889583486575
6,pm25_max_24h,19188,6328,2.7815777473780208,3.5512879134278306,47.864962476547845,53.179914664981034,0.10125020727337841,0.015616923654754741
6,pm25_available_fraction_24h,19737,6561,0.0,0.0,0.9430004559963521,0.922426713407509,-0.10696737461484838,0.018897504968560207
6,pm25_mean_72h,19293,6357,2.2495820033439733,3.1092821216278006,22.061727719816087,22.748787941372267,0.03906884005143697,0.014525952761554
6,pm25_std_72h,19293,6357,2.2495820033439733,3.1092821216278006,11.210039572273958,12.806321121413724,0.13224874250554605,0.022304417150606635
6,pm25_max_72h,19293,6357,2.2495820033439733,3.1092821216278006,64.2212356813352,70.96831838917728,0.09824871532592325,0.01939213341286134
6,pm25_available_fraction_72h,19737,6561,0.0,0.0,0.9430919367459875,0.9219123101153278,-0.12105693549507968,0.10013337870976141
6,pm25_mean_168h,19371,6377,1.8543851649186804,2.8044505410760556,22.0739154558579,22.26739137012377,0.01150261435540769,0.026715081169692532
6,pm25_std_168h,19371,6377,1.8543851649186804,2.8044505410760556,12.22339273794068,13.663219943011438,0.11891393593322828,0.026972574350846136
6,pm25_max_168h,19371,6377,1.8543851649186804,2.8044505410760556,81.80757317639771,89.3136427787361,0.08750966532334968,0.022346128422523353
6,pm25_available_fraction_168h,19737,6561,0.0,0.0,0.9432673586230357,0.9209769489261944,-0.13817735258255218,0.11751483234034968
6,latitude,19737,6561,0.0,0.0,-1.9834928,-1.9834928000000003,-6.858650769974103e-17,0.0
6,longitude,19737,6561,0.0,0.0,109.51183786333331,109.51183786333334,3.688584346325399e-15,0.0
6,utc_offset_hours,19737,6561,0.0,0.0,7.296296296296297,7.296296296296297,0.0,0.0
6,issue_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
6,issue_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
6,issue_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
6,issue_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
6,target_hour_local_sin,19737,6561,0.0,0.0,-0.3290180623421097,-0.3290180623421097,0.0,0.0
6,target_hour_local_cos,19737,6561,0.0,0.0,-0.934139841839798,-0.934139841839798,0.0,0.0
6,target_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
6,target_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
6,network_pm25_mean_ug_m3,19737,6561,0.0,0.0,25.39396386231056,27.03851805352557,0.13518370649946196,0.03318897471368171
6,nearby_pm25_weighted_mean_ug_m3,17157,5626,13.071895424836603,14.250876390794087,26.62183282042804,29.230612492532117,0.10120550942304725,0.021506174284455844
6,nearby_station_count,19737,6561,0.0,0.0,2.7986016111871104,2.7683279987806735,-0.016633482131356042,0.00230963884899564
6,latest_pm25_age_hours,19737,6561,0.0,0.0,31.21558494198713,314.50708733424784,0.9668488768671083,0.0
6,cams_pm25_ug_m3,19597,6561,0.7093276587120637,0.0,13.62255951044736,16.158260071812574,0.22098458903085702,0.020270810739974353
12,pm25_lag_0h,18576,6084,5.88235294117647,7.270233196159122,25.471963824289404,27.38372781065089,0.06319219888765197,0.013897669689539266
12,pm25_lag_1h,18623,6079,5.644221512894563,7.346441091297058,22.953745368630187,24.835186708340185,0.06461002265445003,0.01945284024737589
12,pm25_lag_2h,18636,6105,5.578355373157015,6.95016003657979,21.794210130929386,23.915020475020476,0.07566347610102157,0.0208018216673288
12,pm25_lag_3h,18636,6088,5.578355373157015,7.209266880048773,22.065732989912,23.729862023653087,0.05375813762564717,0.01589039970713126
12,pm25_lag_6h,18647,6072,5.522622485686781,7.453132144490169,23.640944924116482,25.467276021080366,0.06972699736039262,0.01276893613034543
12,pm25_lag_12h,18735,6106,5.0767593859249125,6.934918457552203,27.64323992527355,27.880461840812313,0.00932299584199953,0.009539133934116446
12,pm25_lag_24h,18577,6079,5.877286315042813,7.346441091297058,25.47106098939549,27.05614410264846,0.05239628057324999,0.013293670890297284
12,pm25_lag_48h,18579,6076,5.867153062775498,7.392165828379821,25.467603207922924,26.83207702435813,0.04510733454374028,0.01294652748726068
12,pm25_lag_72h,18580,6074,5.862086436641841,7.422648986434995,25.468040904198062,26.416792887718138,0.031367270136389964,0.01224195134946487
12,pm25_lag_168h,18588,6062,5.82155342757258,7.605547934766042,25.472950290510003,25.25801715605411,-0.00710706523623165,0.011614472517940858
12,rh_lag_0h,19118,6312,3.136241576734053,3.7951531778692273,91.4641829689298,93.04388466413181,0.17670783964017034,0.07554704221689731
12,temperature_lag_0h,18966,6312,3.906368749050008,3.7951531778692273,24.550216176315512,23.97957858048162,-0.2699446374391234,0.13354216789482262
12,rh_lag_1h,19110,6315,3.176774585803314,3.7494284407864655,92.45978911564626,93.66080760095012,0.13963433881454038,0.05298925580124914
12,temperature_lag_1h,18959,6315,3.941835131985611,3.7494284407864655,24.052012236932327,23.571338083927156,-0.232060482125017,0.12575592052760715
12,rh_lag_3h,19104,6316,3.207174342605259,3.734186861758878,92.13410542294807,93.27184927169094,0.13242228840079606,0.050127987396532306
12,temperature_lag_3h,18954,6316,3.9671682626538987,3.734186861758878,24.23191938377124,23.833834705509815,-0.1927314313540599,0.10659595084885992
12,rh_lag_6h,19098,6301,3.2375740994072046,3.962810547172687,90.90841030474395,92.20266624345342,0.1459092554042363,0.054532519514422874
12,temperature_lag_6h,18948,6301,3.9975680194558447,3.962810547172687,24.820345155161498,24.45603872401206,-0.17374637240457302,0.08757505702797755
12,rh_lag_12h,19082,6256,3.3186401175457263,4.648681603414113,83.68187244523635,84.70588235294117,0.09702168481429402,0.013329371186004552
12,temperature_lag_12h,18928,6256,4.098900542128996,4.648681603414113,26.966763524936603,26.821355498721232,-0.06002636791487819,0.023885644157470916
12,rh_lag_24h,19120,6310,3.126108324466738,3.825636335924402,91.46089173640168,93.05530903328051,0.17833434501610487,0.07663507796360805
12,temperature_lag_24h,18968,6310,3.8962354967826927,3.825636335924402,24.548882328131587,23.97933438985737,-0.26930072799614324,0.13313425403378848
12,pm25_mean_3h,18797,6212,4.762628565638142,5.319311080627953,23.262253728431833,25.029724726336116,0.06382880615229221,0.01948948492672094
12,pm25_std_3h,18797,6212,4.762628565638142,5.319311080627953,4.380251888348664,5.102026690470065,0.08966806406787577,0.014061187695858027
12,pm25_max_3h,18797,6212,4.762628565638142,5.319311080627953,28.64006490397404,31.313763683193816,0.07577351892207952,0.019192653986063204
12,pm25_available_fraction_3h,19737,6561,0.0,0.0,0.9429835672425733,0.9281105522532135,-0.06723981624466999,0.0
12,pm25_mean_6h,18884,6251,4.321832092009931,4.7248894985520495,22.721574701687494,24.24514397696368,0.05696670230427975,0.022703945167246685
12,pm25_std_6h,18884,6251,4.321832092009931,4.7248894985520495,5.9439887763389985,6.932009150077148,0.09364375990352372,0.021517989764451018
12,pm25_max_6h,18884,6251,4.321832092009931,4.7248894985520495,32.5080968015251,35.555143177091665,0.07193569418880222,0.022455921791103145
12,pm25_available_fraction_6h,19737,6561,0.0,0.0,0.9435408961172755,0.9278565259360869,-0.07297899713702609,0.0
12,pm25_mean_12h,19009,6287,3.688503825302731,4.176192653558909,24.002606398677866,25.309699741742456,0.05606315783035075,0.012684511098148856
12,pm25_std_12h,19009,6287,3.688503825302731,4.176192653558909,8.403446896550625,9.715790517495952,0.10933123448930011,0.020026517322351837
12,pm25_max_12h,19009,6287,3.688503825302731,4.176192653558909,41.56057656899363,45.53497693653571,0.08388466737697545,0.01608075426540066
12,pm25_available_fraction_12h,19737,6561,0.0,0.0,0.9458208778774215,0.9295458009449779,-0.07920749097415027,0.0
12,pm25_mean_24h,19188,6328,2.7815777473780208,3.5512879134278306,22.07312774798408,23.023139028327773,0.05063870756397797,0.01095254140151131
12,pm25_std_24h,19188,6328,2.7815777473780208,3.5512879134278306,9.744668359417183,11.373823502073744,0.13575024854646142,0.019628889583486575
12,pm25_max_24h,19188,6328,2.7815777473780208,3.5512879134278306,47.864962476547845,53.179914664981034,0.10125020727337841,0.015616923654754741
12,pm25_available_fraction_24h,19737,6561,0.0,0.0,0.9430004559963521,0.922426713407509,-0.10696737461484838,0.018897504968560207
12,pm25_mean_72h,19293,6357,2.2495820033439733,3.1092821216278006,22.061727719816087,22.748787941372267,0.03906884005143697,0.014525952761554
12,pm25_std_72h,19293,6357,2.2495820033439733,3.1092821216278006,11.210039572273958,12.806321121413724,0.13224874250554605,0.022304417150606635
12,pm25_max_72h,19293,6357,2.2495820033439733,3.1092821216278006,64.2212356813352,70.96831838917728,0.09824871532592325,0.01939213341286134
12,pm25_available_fraction_72h,19737,6561,0.0,0.0,0.9430919367459875,0.9219123101153278,-0.12105693549507968,0.10013337870976141
12,pm25_mean_168h,19371,6377,1.8543851649186804,2.8044505410760556,22.0739154558579,22.26739137012377,0.01150261435540769,0.026715081169692532
12,pm25_std_168h,19371,6377,1.8543851649186804,2.8044505410760556,12.22339273794068,13.663219943011438,0.11891393593322828,0.026972574350846136
12,pm25_max_168h,19371,6377,1.8543851649186804,2.8044505410760556,81.80757317639771,89.3136427787361,0.08750966532334968,0.022346128422523353
12,pm25_available_fraction_168h,19737,6561,0.0,0.0,0.9432673586230357,0.9209769489261944,-0.13817735258255218,0.11751483234034968
12,latitude,19737,6561,0.0,0.0,-1.9834928,-1.9834928000000003,-6.858650769974103e-17,0.0
12,longitude,19737,6561,0.0,0.0,109.51183786333331,109.51183786333334,3.688584346325399e-15,0.0
12,utc_offset_hours,19737,6561,0.0,0.0,7.296296296296297,7.296296296296297,0.0,0.0
12,issue_hour_local_sin,19737,6561,0.0,0.0,0.934139841839798,0.934139841839798,0.0,0.0
12,issue_hour_local_cos,19737,6561,0.0,0.0,-0.32901806234210956,-0.3290180623421097,-8.934201775237021e-16,0.0
12,issue_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
12,issue_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
12,target_hour_local_sin,19737,6561,0.0,0.0,-0.934139841839798,-0.934139841839798,0.0,0.0
12,target_hour_local_cos,19737,6561,0.0,0.0,0.3290180623421094,0.3290180623421094,0.0,0.0
12,target_day_of_year_sin,19737,6561,0.0,0.0,1.323664920059521e-05,0.3588310258889102,0.507605648961493,1.3592657050116201
12,target_day_of_year_cos,19737,6561,0.0,0.0,0.0006838869993717085,-0.20923391155375404,-0.2967598058415947,0.10599710533205735
12,network_pm25_mean_ug_m3,19737,6561,0.0,0.0,25.39396386231056,27.03851805352557,0.13518370649946196,0.03318897471368171
12,nearby_pm25_weighted_mean_ug_m3,17157,5626,13.071895424836603,14.250876390794087,26.62183282042804,29.230612492532117,0.10120550942304725,0.021506174284455844
12,nearby_station_count,19737,6561,0.0,0.0,2.7986016111871104,2.7683279987806735,-0.016633482131356042,0.00230963884899564
12,latest_pm25_age_hours,19737,6561,0.0,0.0,31.21558494198713,314.50708733424784,0.9668488768671083,0.0
12,cams_pm25_ug_m3,19597,6561,0.7093276587120637,0.0,17.978778235045013,23.720040833978548,0.34183153867648525,0.06872619252029577
24,pm25_lag_0h,18577,6079,5.877286315042813,7.346441091297058,25.47106098939549,27.05614410264846,0.05239628057324999,0.013293670890297284
24,pm25_lag_1h,18625,6075,5.634088260627249,7.4074074074074066,22.951291275167783,24.59140740740741,0.05632415499999629,0.019115515310189197
24,pm25_lag_2h,18638,6101,5.5682221208897,7.011126352690139,21.790894945809637,23.67806916898869,0.06732879090466312,0.020195578144058524
24,pm25_lag_3h,18638,6082,5.5682221208897,7.3007163542142965,22.06245841828522,23.487898717527127,0.046049790351213406,0.01501653467505474
24,pm25_lag_6h,18648,6068,5.5175558595531236,7.514098460600518,23.642749892749894,25.288200395517467,0.06282354311158794,0.012619828511848563
24,pm25_lag_12h,18736,6106,5.0716927597912544,6.934918457552203,27.645927625960717,27.641123485096628,-0.00018879256381517732,0.010121862280518137
24,pm25_lag_24h,18579,6076,5.867153062775498,7.392165828379821,25.467603207922924,26.83207702435813,0.04510733454374028,0.01294652748726068
24,pm25_lag_48h,18580,6074,5.862086436641841,7.422648986434995,25.468040904198062,26.416792887718138,0.031367270136389964,0.01224195134946487
24,pm25_lag_72h,18582,6072,5.8519531843745245,7.453132144490169,25.469997847379183,26.057592226613966,0.019426192040465782,0.011648959519094266
24,pm25_lag_168h,18589,6059,5.816486801438922,7.651272671848804,25.473403625800206,25.034626175936623,-0.014509018320510029,0.011558298037196296
24,rh_lag_0h,19120,6310,3.126108324466738,3.825636335924402,91.46089173640168,93.05530903328051,0.17833434501610487,0.07663507796360805
24,temperature_lag_0h,18968,6310,3.8962354967826927,3.825636335924402,24.548882328131587,23.97933438985737,-0.26930072799614324,0.13313425403378848
24,rh_lag_1h,19112,6313,3.1666413335359986,3.7799115988416396,92.45696787358726,93.67162996990338,0.1412028111201562,0.05435901862608229
24,temperature_lag_1h,18961,6313,3.9317018797182954,3.7799115988416396,24.050414007700017,23.571946776492947,-0.2308963250704106,0.12459023291340741
24,rh_lag_3h,19106,6314,3.197041090337944,3.764670019814053,92.1297995394117,93.28523915109281,0.13445978361226565,0.0514962590427605
24,temperature_lag_3h,18956,6314,3.9570350103865835,3.764670019814053,24.230644650770202,23.833671206841938,-0.19212648258986953,0.10624492727901341
24,rh_lag_6h,19100,6299,3.2274408471398894,3.9932937052278614,90.90323664921466,92.21844737259883,0.1482489750189795,0.055839383032053366
24,temperature_lag_6h,18950,6299,3.9874347671885295,3.9932937052278614,24.819229551451187,24.4547547229719,-0.1737609826864456,0.08798935230180749
24,rh_lag_12h,19083,6255,3.3135734914120687,4.663923182441701,83.67271865010743,84.73956834532375,0.10108231238340032,0.013998322844223572
24,temperature_lag_12h,18929,6255,4.093833915995339,4.663923182441701,26.965719266733583,26.81445243804956,-0.06240993615223495,0.0244966560680075
24,rh_lag_24h,19122,6309,3.1159750721994226,3.840877914951989,91.45592772722519,93.0679980979553,0.18029922969092077,0.0777230906717328
